idx1,idx2,Person_ID_1,FirstName_1,LastName_1,DateOfBirth_1,blocking_key_1,Person_ID_2,FirstName_2,LastName_2,DateOfBirth_2,blocking_key_2
224,223,9825,jamaal,murray,1984.0,J540M6001984,9825,jamaal,murray,1984.0,J540M6001984
245,244,50883,tyrone,brown,1985.0,T650B6501985,50883,tyrone,brown,1985.0,T650B6501985
283,282,50933,ryan,lear,1975.0,R500L6001975,50933,ryan,lear,1975.0,R500L6001975
290,288,50923,rovens,daphnis,1990.0,R152D1521990,50923,rovens,daphnis,1990.0,R152D1521990
308,307,6924,jimmie,moss,2044.0,J500M2002044,6924,jimmie,moss,2044.0,J500M2002044
310,309,48501,terry,mccormick,2060.0,T600M2652060,48501,terry,mccormick,2060.0,T600M2652060
318,29,50842,william,mulligan,1986.0,W450M4251986,50842,william,mulligan,1986.0,W450M4251986
320,29,50842,william,mulligan,1986.0,W450M4251986,50842,william,mulligan,1986.0,W450M4251986
320,318,50842,william,mulligan,1986.0,W450M4251986,50842,william,mulligan,1986.0,W450M4251986
341,340,34505,samuel,judge,1986.0,S540J3201986,34505,samuel,judge,1986.0,S540J3201986
403,402,50943,sean,atkinstall,1985.0,S500A3251985,50943,sean,atkinstall,1985.0,S500A3251985
404,402,50943,sean,atkinstall,1985.0,S500A3251985,50943,sean,atkinstall,1985.0,S500A3251985
404,403,50943,sean,atkinstall,1985.0,S500A3251985,50943,sean,atkinstall,1985.0,S500A3251985
436,435,50962,elio,rivera,1988.0,E400R1601988,50962,elio,rivera,1988.0,E400R1601988
458,457,50951,robert,austin,1984.0,R163A2351984,50951,robert,austin,1984.0,R163A2351984
471,445,15195,clinton,johnson,1991.0,C453J5251991,15195,clinton,johnson,1991.0,C453J5251991
472,445,15195,clinton,johnson,1991.0,C453J5251991,15195,clinton,johnson,1991.0,C453J5251991
472,471,15195,clinton,johnson,1991.0,C453J5251991,15195,clinton,johnson,1991.0,C453J5251991
494,493,50967,richard,mckenzie,1985.0,R263M2521985,50967,rxczhrd,mckenzie,1985.0,R263M2521985
514,513,50981,anthony,strqcvixnd,1975.0,A535S3621975,50981,anthony,strickland,1975.0,A535S3621975
548,546,50986,john,grant,2066.0,J500G6532066,50986,john,grant,2066.0,J500G6532066
578,577,50983,johnny,masses,1985.0,J500M2201985,50983,johnny,masses,1985.0,J500M2201985
580,579,50964,veronica,leonard,1991.0,V652L5631991,50964,veronica,leonard,1991.0,V652L5631991
583,582,50970,syrefia,kinchen,1976.0,S610K5251976,50970,syrefia,kinchen,1976.0,S610K5251976
590,588,50968,sean,naar,1987.0,S500N6001987,50968,sean,naar,1987.0,S500N6001987
593,591,50985,mark,queen,2061.0,M620Q5002061,50985,mark,queen,2061.0,M620Q5002061
608,607,20741,donovan,kerr,2065.0,D515K6002065,20741,donovan,kerr,2065.0,D515K6002065
611,609,51012,david,eriz,1983.0,D130E6201983,51012,david,eriz,1983.0,D130E6201983
620,618,45298,delano,grande,1990.0,D450G6531990,45298,delano,grande,1990.0,D450G6531990
668,666,50997,raphale,demeritte,1994.0,R140D5631994,50997,raphale,demeritte,1994.0,R140D5631994
674,672,50995,paul,bergeron,1977.0,P400B6261977,50995,paul,bergeron,1977.0,P400B6261977
677,676,51000,brian,jean-baptist,1994.0,B650J5111994,51000,brian,jean-baptist,1994.0,B650J5111994
710,708,51032,shameka,lgzzrb,1984.0,S520L2611984,51032,shameka,ljrbty,1984.0,S520L2611984
731,729,51028,louis,simonds,1989.0,L200S5531989,51028,louis,simonds,1989.0,L200S5531989
734,732,51040,fancisco,quintana,1976.0,F522Q5351976,51040,fancisco,quintana,1976.0,F522Q5351976
751,750,51030,emanuel,amenta,1977.0,E554A5531977,51030,emanuel,amenta,1977.0,E554A5531977
752,750,51030,emanuel,amenta,1977.0,E554A5531977,51030,emanuel,amenta,1977.0,E554A5531977
752,751,51030,emanuel,amenta,1977.0,E554A5531977,51030,emanuel,amenta,1977.0,E554A5531977
773,772,51038,anthony,higgs,1982.0,A535H2001982,51038,anthony,higgs,1982.0,A535H2001982
784,783,51027,sydonie,person,1992.0,S350P6251992,51027,sydonie,person,1992.0,S350P6251992
785,783,51027,sydonie,person,1992.0,S350P6251992,51027,sydonie,person,1992.0,S350P6251992
785,784,51027,sydonie,person,1992.0,S350P6251992,51027,sydonie,person,1992.0,S350P6251992
791,790,51043,oskar,tavera,1984.0,O260T1601984,51043,oskar,tavera,1984.0,O260T1601984
793,792,51078,savanna,saintilus,1988.0,S150S5341988,51078,savanna,saintilus,1988.0,S150S5341988
797,796,24039,celdrick,rucker,1987.0,C436R2601987,24039,celdrick,rucker,1987.0,C436R2601987
799,798,51076,eric,smithberg,1976.0,E620S5311976,51076,eric,smithberg,1976.0,E620S5311976
806,805,51081,james,luxama,1986.0,J520L2501986,51081,james,luxama,1986.0,J520L2501986
830,829,51070,emilio,estopinan,2047.0,E540E2312047,51070,emilio,estopinan,2047.0,E540E2312047
832,831,23615,brandon,simmons,1985.0,B653S5521985,23615,brandon,simmons,1985.0,B653S5521985
860,859,51065,jalinquka,glisson,1978.0,J452G4251978,51065,jalinquka,glisson,1978.0,J452G4251978
887,885,51060,nicole,magnus,1975.0,N240M2521975,51060,nicole,magnus,1975.0,N240M2521975
890,888,51083,paul,sellas,2071.0,P400S4202071,51083,paul,sellas,2071.0,P400S4202071
920,831,23615,brandon,simmons,1985.0,B653S5521985,23615,brandon,simmons,1985.0,B653S5521985
920,832,23615,brandon,simmons,1985.0,B653S5521985,23615,brandon,simmons,1985.0,B653S5521985
923,921,51097,allen,willey,2042.0,A450W4002042,51097,allen,willey,2042.0,A450W4002042
950,949,51111,carlyne,lewis,1984.0,C645L2001984,51111,carlyne,lewis,1984.0,C645L2001984
964,963,51115,precious,moore,1988.0,P622M6001988,51115,precious,moore,1988.0,P622M6001988
980,979,51096,roy,laboyrodriguez,1987.0,R000L1631987,51096,roy,laboyrodriguez,1987.0,R000L1631987
1009,1008,51099,eric,sparks,1991.0,E620S1621991,51099,eric,sparks,1991.0,E620S1621991
1018,1017,51089,alexander,sutton,1990.0,A425S3501990,51089,alexander,sutton,1990.0,A425S3501990
1028,1026,51112,valerie,leto,2068.0,V460L3002068,51112,valerie,leto,2068.0,V460L3002068
1046,1045,51126,elliot,king,1976.0,E430K5201976,51126,elliot,king,1976.0,E430K5201976
1054,1053,51128,phillip,rasskazov,1991.0,P410R2211991,51128,phillip,rasskazov,1991.0,P410R2211991
1073,1071,51125,dayna,minder,1983.0,D500M5361983,51125,dayna,minder,1983.0,D500M5361983
1100,1098,51134,thomas,papacosmas,1993.0,T520P1221993,51134,thomas,papacosmas,1993.0,T520P1221993
1103,1102,51135,fabienne,pierre-louis,1978.0,F150P6421978,51135,fabienne,pierre-louis,1978.0,F150P6421978
1109,1107,7022,keion,mickles,1984.0,K500M2421984,7022,keion,mickles,1984.0,K500M2421984
1117,1116,46011,anthony,bones,1993.0,A535B5201993,46011,anthony,bones,1993.0,A535B5201993
1151,1149,51156,john,vansteenkiste,2062.0,J500V5232062,51156,john,vansteenkiste,2062.0,J500V5232062
1171,1170,51160,jose,matos,2072.0,J200M3202072,51160,jose,matos,2072.0,J200M3202072
1178,1176,51154,walter,meixner,2050.0,W436M2562050,51154,walter,meixner,2050.0,W436M2562050
1183,1182,51151,pedro,rodriguez,2070.0,P360R3622070,51151,pedro,rodriguez,2070.0,P360R3622070
1184,1182,51151,pedro,rodriguez,2070.0,P360R3622070,51151,pedro,rodriguez,2070.0,P360R3622070
1184,1183,51151,pedro,rodriguez,2070.0,P360R3622070,51151,pedro,rodriguez,2070.0,P360R3622070
1208,1207,51205,destiny,barnes,1994.0,D235B6521994,51205,destiny,barnes,1994.0,D235B6521994
1225,1224,37645,randy,johnson,2068.0,R530J5252068,37645,randy,johnson,2068.0,R530J5252068
1243,1242,11885,mujahid,hosein,1991.0,M230H2501991,11885,mwjataa,hosein,1991.0,M230H2501991
1277,1275,40064,james,kobel,2054.0,J520K1402054,40064,james,kobel,2054.0,J520K1402054
1309,1308,42460,terrell,rolle,1975.0,T640R4001975,42460,terrell,rolle,1975.0,T640R4001975
1333,1332,51191,jameel,brinson,1993.0,J540B6521993,51191,jameel,brinson,1993.0,J540B6521993
1367,1366,51213,christopher,haye,1986.0,C623H0001986,51213,christopher,haye,1986.0,C623H0001986
1388,1387,51229,jamie,webster,1981.0,J500W1231981,51229,jamie,webster,1981.0,J500W1231981
1403,1402,51222,lincoln,cadet,1983.0,L524C3301983,51222,lincoln,cadet,1983.0,L524C3301983
1423,1422,51239,jamar,madison,1987.0,J560M3251987,51239,jamar,madison,1987.0,J560M3251987
1460,1459,51226,samantha,stsuria,1994.0,S553S3261994,51226,samantha,stsuria,1994.0,S553S3261994
1478,1477,51255,abraham,dbaron,1984.0,A165D1651984,51255,abraham,dbaron,1984.0,A165D1651984
1484,1482,51267,robert,page,1983.0,R163P2001983,51267,robert,page,1983.0,R163P2001983
1492,1491,51244,michael,gellert,2062.0,M240G4632062,51244,michael,gellert,2062.0,M240G4632062
1529,1527,20833,maurice,bradwell,1992.0,M620B6341992,20833,maurice,bradwell,1992.0,M620B6341992
1535,1533,51242,eric,shaw,1987.0,E620S0001987,51242,eric,shaw,1987.0,E620S0001987
1543,1542,45346,kennan,watson,1988.0,K550W3251988,45346,kennan,watson,1988.0,K550W3251988
1544,1542,45346,kennan,watson,1988.0,K550W3251988,45346,kennan,watson,1988.0,K550W3251988
1544,1543,45346,kennan,watson,1988.0,K550W3251988,45346,kennan,watson,1988.0,K550W3251988
1568,1567,35353,joshua,stuart,1993.0,J200S3631993,35353,joshua,stuart,1993.0,J200S3631993
1570,1569,51257,elaine,kepke,2050.0,E450K1202050,51257,elaine,kepke,2050.0,E450K1202050
1576,1575,51254,ricky,brazeal,1987.0,R200B6241987,51254,ricky,brazeal,1987.0,R200B6241987
1577,1575,51254,ricky,brazeal,1987.0,R200B6241987,51254,ricky,brazeal,1987.0,R200B6241987
1577,1576,51254,ricky,brazeal,1987.0,R200B6241987,51254,ricky,brazeal,1987.0,R200B6241987
1580,1578,51269,christopher,clingan,1984.0,C623C4521984,51269,christopher,clingan,1984.0,C623C4521984
1591,1590,52322,juilan,torres,1985.0,J450T6201985,52322,juilan,torres,1985.0,J450T6201985
1604,1602,28758,terrance,murphy,1978.0,T652M6101978,28758,terrance,murphy,1978.0,T652M6101978
1628,1627,48428,thomas,gable,2061.0,T520G1402061,48428,thomas,gable,2061.0,T520G1402061
1637,1635,51277,steven,giuison,1993.0,S315G2501993,51277,steven,giuison,1993.0,S315G2501993
1639,666,50997,raphale,demeritte,1994.0,R140D5631994,50997,raphale,demeritte,1994.0,R140D5631994
1639,668,50997,raphale,demeritte,1994.0,R140D5631994,50997,raphale,demeritte,1994.0,R140D5631994
1642,1641,51298,kevin,foley,1996.0,K150F4001996,51298,kevin,foley,1996.0,K150F4001996
1664,1663,9795,antoine,ilus,1987.0,A535I4201987,9795,antoine,ilus,1987.0,A535I4201987
1681,1680,51296,stacy,mendiz,1984.0,S320M5321984,51296,stacy,mendiz,1984.0,S320M5321984
1708,1707,51285,michael,jones,1979.0,M240J5201979,51285,michael,jones,1979.0,M240J5201979
1721,1719,51289,shamnarine,lakhram,2074.0,S565L2652074,51289,shamnarine,lakhram,2074.0,S565L2652074
1726,1725,3037,leonard,joiner,1989.0,L563J5601989,3037,leonard,joiner,1989.0,L563J5601989
1727,1725,3037,leonard,joiner,1989.0,L563J5601989,3037,leonard,joiner,1989.0,L563J5601989
1727,1726,3037,leonard,joiner,1989.0,L563J5601989,3037,leonard,joiner,1989.0,L563J5601989
1747,1746,51342,kevin,feeney,2071.0,K150F5002071,51342,kevin,feeney,2071.0,K150F5002071
1763,1761,51323,luke,brooks,1991.0,L200B6201991,51323,luke,brooks,1991.0,L200B6201991
1769,1767,51360,monica,churchill,2064.0,M520C6242064,51360,monica,churchill,2064.0,M520C6242064
1793,1791,51326,ernesto,panduro-rojas,2062.0,E652P5362062,51326,ernesto,panduro-rojas,2062.0,E652P5362062
1796,1794,51335,jason,vanderwynkle,1982.0,J250V5361982,51335,jason,vanderwynkle,1982.0,J250V5361982
1802,1801,51348,felton,edden,1983.0,F435E3501983,51348,felton,edden,1983.0,F435E3501983
1805,1803,51321,tupac,fairclough,1994.0,T120F6241994,51321,tupac,fairclough,1994.0,T120F6241994
1816,1815,51332,cruz,cayetano,1981.0,C620C3501981,51332,cruz,cayetano,1981.0,C620C3501981
1820,1819,51317,craig,fazio,1975.0,C620F2001975,51317,craig,fazio,1975.0,C620F2001975
1837,1836,51351,horace,taffe,2071.0,H620T1002071,51351,horace,taffe,2071.0,H620T1002071
1841,1839,51325,fredrick,grant,2060.0,F636G6532060,51325,fredrick,grant,2060.0,F636G6532060
1862,1861,10944,adrian,whipple,1985.0,A365W1401985,10944,adrian,whipple,1985.0,A365W1401985
1871,1869,51354,lynn,bodurka,2074.0,L500B3622074,51354,lynn,bodurka,2074.0,L500B3622074
1883,1881,51375,christy,harris,2072.0,C623H6202072,51375,christy,harris,2072.0,C623H6202072
1906,1905,51378,marie,exume,1977.0,M600E2501977,51378,marie,exume,1977.0,M600E2501977
1976,1974,51385,ashliegh,batiste,1993.0,A242B3231993,51385,ashliegh,batiste,1993.0,A242B3231993
2012,2011,51406,steve,cramer,2069.0,S310C6562069,51406,steve,cramer,2069.0,S310C6562069
2017,2016,51408,allan,cross,2066.0,A450C6202066,51408,allan,cross,2066.0,A450C6202066
2018,2016,51408,allan,cross,2066.0,A450C6202066,51408,allan,cross,2066.0,A450C6202066
2018,2017,51408,allan,cross,2066.0,A450C6202066,51408,allan,cross,2066.0,A450C6202066
2032,2031,51407,jermaine,hall,1979.0,J655H4001979,51407,jermaine,hall,1979.0,J655H4001979
2072,2070,51435,john,mcauliffe,2067.0,J500M2412067,51435,john,mcauliffe,2067.0,J500M2412067
2113,2112,42530,matthew,daley,1993.0,M300D4001993,42530,matthew,daley,1993.0,M300D4001993
2114,2112,42530,matthew,daley,1993.0,M300D4001993,42530,matthew,daley,1993.0,M300D4001993
2114,2113,42530,matthew,daley,1993.0,M300D4001993,42530,matthew,daley,1993.0,M300D4001993
2159,2157,51457,antonio,chang,1984.0,A535C5201984,51457,antonio,chang,1984.0,A535C5201984
2165,2164,51414,gary,payne,2068.0,G600P5002068,51414,gary,payne,2068.0,G600P5002068
2185,2184,51433,samuel,louis,1992.0,S540L2001992,51433,samuel,louis,1992.0,S540L2001992
2213,2212,51479,jacquelyn,kaplan,1986.0,J245K1451986,51479,jacquelyn,kaplan,1986.0,J245K1451986
2222,2220,51462,dechand,ramsook,1985.0,D253R5221985,51462,dechand,ramsook,1985.0,D253R5221985
2273,2271,39442,emmanuel,morin,2066.0,E554M6502066,39442,emmanuel,morin,2066.0,E554M6502066
2288,2286,51463,kimberly,howard,1984.0,K516H6301984,51463,kimberly,howard,1984.0,K516H6301984
2300,2299,51531,luis,figueroa,1988.0,L200F2601988,51531,luis,figueroa,1988.0,L200F2601988
2303,2302,51523,lisbet,martinez,1988.0,L213M6351988,51523,lisbet,martinez,1988.0,L213M6351988
2326,2325,32627,jhonathan,andrade,1988.0,J535A5361988,32627,jhonathan,andrade,1988.0,J535A5361988
2332,2331,51525,parris,brady,2063.0,P620B6302063,51525,parris,brady,2063.0,P620B6302063
2348,2346,51529,jason,bishop,1980.0,J250B2101980,51529,jason,bishop,1980.0,J250B2101980
2354,2353,51513,harry,narace,2045.0,H600N6202045,51513,harry,narace,2045.0,H600N6202045
2359,2358,51502,dwight,gray,1979.0,D230G6001979,51502,dwight,gray,1979.0,D230G6001979
2381,2379,51526,tegoax,bickis,1989.0,T220B2201989,51526,tkuahs,bickis,1989.0,T220B2201989
2387,2386,51521,david,burgos,1990.0,D130B6221990,51521,david,burgos,1990.0,D130B6221990
2392,2391,18509,andrew,medley,1994.0,A536M3401994,18509,andrew,medley,1994.0,A536M3401994
2425,2424,51540,jonathan,espinosa,1987.0,J535E2151987,51540,jonathan,espinosa,1987.0,J535E2151987
2440,2439,51516,todd,price,2063.0,T300P6202063,51516,todd,price,2063.0,T300P6202063
2480,2479,51564,thomas,seminara,2050.0,T520S5562050,51564,thomas,seminara,2050.0,T520S5562050
2482,2481,51546,marcus,tanner,1982.0,M622T5601982,51546,marcus,tanner,1982.0,M622T5601982
2483,2481,51546,marcus,tanner,1982.0,M622T5601982,51546,marcus,tanner,1982.0,M622T5601982
2483,2482,51546,marcus,tanner,1982.0,M622T5601982,51546,marcus,tanner,1982.0,M622T5601982
2494,2493,51561,daniel,weisberger,1986.0,D540W2161986,51561,daniel,weisberger,1986.0,D540W2161986
2540,2538,51545,tawana,williams,2073.0,T500W4522073,51545,tawana,williams,2073.0,T500W4522073
2563,2562,51591,nema,smith,1993.0,N500S5301993,51591,nema,smith,1993.0,N500S5301993
2570,2568,21268,jonathan,rahm,1992.0,J535R5001992,21268,jonathan,rahm,1992.0,J535R5001992
2590,2589,51585,mark,montalvo,2072.0,M620M5342072,51585,mark,montalvo,2072.0,M620M5342072
2603,2601,51592,tiago,dossantos,1985.0,T200D2531985,51592,tiago,dasjantor,1985.0,T200D2531985
2612,2610,6953,jose,chavez,1978.0,J200C1201978,6953,jose,chavez,1978.0,J200C1201978
2645,2643,49107,jason,bent,1983.0,J250B5301983,49107,jason,bent,1983.0,J250B5301983
2648,2647,51600,zachary,simon,1977.0,Z260S5501977,51600,zachary,simon,1977.0,Z260S5501977
2660,2658,51598,jacob,humes,1987.0,J210H5201987,51598,jacob,humes,1987.0,J210H5201987
2663,2661,51614,william,jamison,2065.0,W450J5252065,51614,william,jamison,2065.0,W450J5252065
2708,2707,51639,levert,herrington,1975.0,L163H6521975,51639,levert,herrington,1975.0,L163H6521975
2711,2709,41024,brandon,amato,1992.0,B653A5301992,41024,brandon,amato,1992.0,B653A5301992
2728,2727,51642,lauren,perry,1990.0,L650P6001990,51642,lauren,perry,1990.0,L650P6001990
2729,2727,51642,lauren,perry,1990.0,L650P6001990,51642,lauren,perry,1990.0,L650P6001990
2729,2728,51642,lauren,perry,1990.0,L650P6001990,51642,lauren,perry,1990.0,L650P6001990
2744,2742,4994,daniel,mcbride,2056.0,D540M2162056,4994,daniel,mcbride,2056.0,D540M2162056
2761,2760,45531,raymond,ruiz,1989.0,R553R2001989,45531,raymond,ruiz,1989.0,R553R2001989
2765,2763,51626,michael,gardner,1979.0,M240G6351979,51626,michael,gardner,1979.0,M240G6351979
2792,2791,51618,everley,davis,2046.0,E164D1202046,51618,everley,davis,2046.0,E164D1202046
2813,2812,51658,luis,velez,2068.0,L200V4202068,51658,luis,velez,2068.0,L200V4202068
2830,2829,26520,georgette,hostetler,2074.0,G623H2332074,26520,georgette,hostetler,2074.0,G623H2332074
2846,2845,51671,crystal,fallon,1988.0,C623F4501988,51671,crystal,fallon,1988.0,C623F4501988
2875,2874,51668,jaime,rivas,1979.0,J500R1201979,51668,jaime,rivas,1979.0,J500R1201979
2902,2901,31864,anthony,freeman,2072.0,A535F6552072,31864,anthony,freeman,2072.0,A535F6552072
2903,2901,31864,anthony,freeman,2072.0,A535F6552072,31864,anthony,freeman,2072.0,A535F6552072
2903,2902,31864,anthony,freeman,2072.0,A535F6552072,31864,anthony,freeman,2072.0,A535F6552072
2930,2928,51693,antwan,brooks,1989.0,A535B6201989,51693,antwan,brooks,1989.0,A535B6201989
2933,2932,51679,jeremy,gordon-taylor,1990.0,J650G6351990,51679,jeremy,gordon-taylor,1990.0,J650G6351990
2938,2937,33422,dionte,moore,1989.0,D530M6001989,33422,dionte,moore,1989.0,D530M6001989
2972,2970,51694,erin,lyman,1985.0,E650L5501985,51694,erin,lyman,1985.0,E650L5501985
2987,2986,9274,victor,soto,1991.0,V236S3001991,9274,victor,soto,1991.0,V236S3001991
2996,2995,51680,bryan,burnett,1990.0,B650B6531990,51680,bryan,burnett,1990.0,B650B6531990
3031,3030,47826,ahmad,bowleg,1987.0,A530B4201987,47826,ahmad,bowleg,1987.0,A530B4201987
3034,3033,51718,johnny,owens,1981.0,J500O5201981,51718,johnny,owens,1981.0,J500O5201981
3040,3039,51714,travis,moss,1995.0,T612M2001995,51714,travis,moss,1995.0,T612M2001995
3041,3039,51714,travis,moss,1995.0,T612M2001995,51714,travis,moss,1995.0,T612M2001995
3041,3040,51714,travis,moss,1995.0,T612M2001995,51714,travis,moss,1995.0,T612M2001995
3064,3063,45513,pj,lawton,2056.0,P200L3502056,45513,pj,lawton,2056.0,P200L3502056
3089,3087,31084,james,greene,2073.0,J520G6502073,31084,james,greene,2073.0,J520G6502073
3092,3091,51736,alexander,manzano,1986.0,A425M5251986,51736,alexander,manzano,1986.0,A425M5251986
3110,3108,51713,barry,rabinowitz,2046.0,B600R1532046,51713,barry,rabinowitz,2046.0,B600R1532046
3115,3114,51732,reese,nccauley,1987.0,R200N2401987,51732,reese,nccauley,1987.0,R200N2401987
3127,3126,51735,james,scott,1992.0,J520S3001992,51735,james,scott,1992.0,J520S3001992
3143,3141,51707,jhonatan,franco,1992.0,J535F6521992,51707,jhonatan,franco,1992.0,J535F6521992
3179,3177,51778,william,celowanchick,1984.0,W450C4521984,51778,william,celowanchick,1984.0,W450C4521984
3188,3187,24234,niesha,johnson,1983.0,N200J5251983,24234,niesha,johnson,1983.0,N200J5251983
3197,3196,39111,demar,campbell,1985.0,D560C5141985,39111,demar,campbell,1985.0,D560C5141985
3215,3214,36196,carrie,winter,1976.0,C600W5361976,36196,carrie,winter,1976.0,C600W5361976
3221,3220,51751,glenika,pratt,1993.0,G452P6301993,51751,glenika,pratt,1993.0,G452P6301993
3223,3222,51775,allison,bevell,2073.0,A425B1402073,51775,allison,bevell,2073.0,A425B1402073
3239,2742,51763,daniel,mcbride,2056.0,D540M2162056,4994,daniel,mcbride,2056.0,D540M2162056
3239,2744,51763,daniel,mcbride,2056.0,D540M2162056,4994,daniel,mcbride,2056.0,D540M2162056
3263,3262,51771,carlos,martinez,1975.0,C642M6351975,51771,carlos,martinez,1975.0,C642M6351975
3296,3295,21732,joshua,oliver,1992.0,J200O4161992,21732,joshua,oliver,1992.0,J200O4161992
3298,3297,48340,sammy,worthy,1976.0,S500W6301976,48340,sammy,worthy,1976.0,S500W6301976
3302,3301,42967,juliet,francis,1991.0,J430F6521991,42967,juliet,francis,1991.0,J430F6521991
3328,3327,51786,ian,ford,1988.0,I500F6301988,51786,ian,ford,1988.0,I500F6301988
3335,3334,51797,wilkinson,francois,1991.0,W425F6521991,51797,wilkinson,francois,1991.0,W425F6521991
3356,3354,51804,michelle,hall,2070.0,M240H4002070,51804,michelle,hall,2070.0,M240H4002070
3388,3387,51806,david,schultz,2065.0,D130S4322065,51806,david,schultz,2065.0,D130S4322065
3395,3394,3570,merle,dalonzo,2055.0,M640D4522055,3570,merle,dalonzo,2055.0,M640D4522055
3433,3432,43775,brian,cameron,1985.0,B650C5651985,43775,brian,cameron,1985.0,B650C5651985
3446,3444,51829,eveline,rosenberg,2046.0,E145R2512046,51829,eveline,rosenberg,2046.0,E145R2512046
3451,3450,51844,rogerio,dossantos,1978.0,R260D2531978,51844,rogerio,dossantos,1978.0,R260D2531978
3456,690,51036,rochelle,battle,1987.0,R240B3401987,51036,rochelle,battle,1987.0,R240B3401987
3470,3469,51818,marcus,posey,1984.0,M622P2001984,51818,marcus,posey,1984.0,M622P2001984
3475,3474,44430,jimmy,black,1976.0,J500B4201976,44430,jimmy,black,1976.0,J500B4201976
3479,3477,51823,mamose,florial,1983.0,M520F4641983,51823,mamose,florial,1983.0,M520F4641983
3497,3496,40929,jayson,velazquez,1983.0,J250V4221983,40929,jayson,velazquez,1983.0,J250V4221983
3523,3522,51808,arthur,andreu,2066.0,A636A5362066,51808,arthur,andreu,2066.0,A636A5362066
3530,3529,51845,roger,raysor,2065.0,R260R2602065,51845,roger,raysor,2065.0,R260R2602065
3560,3558,36600,derryel,rhone,2063.0,D640R5002063,36600,derryel,rhone,2063.0,D640R5002063
3562,3561,51846,evenson,morency,1993.0,E152M6521993,51846,evenson,morency,1993.0,E152M6521993
3563,3561,51846,evenson,morency,1993.0,E152M6521993,51846,evenson,morency,1993.0,E152M6521993
3563,3562,51846,evenson,morency,1993.0,E152M6521993,51846,evenson,morency,1993.0,E152M6521993
3574,3573,51865,brian,wheeler,2062.0,B650W4602062,51865,brian,wheeler,2062.0,B650W4602062
3578,3577,41751,alexander,boulahanis,1977.0,A425B4521977,41751,alexander,boulahanis,1977.0,A425B4521977
3586,3585,51866,wilkenson,smith,1975.0,W425S5301975,51866,wilkenson,smith,1975.0,W425S5301975
3617,3616,51861,strishtaam,palloo,1985.0,S362P4001985,51861,strishtaam,palloo,1985.0,S362P4001985
3619,3618,51869,william,carlisle,2062.0,W450C6422062,51869,william,carlisle,2062.0,W450C6422062
3625,3624,51864,jessica,stone,1994.0,J220S3501994,51864,jessica,stone,1994.0,J220S3501994
3647,3645,51182,richard,chacon,1986.0,R263C2501986,51182,richard,chacon,1986.0,R263C2501986
3662,3661,17427,barry,bell,2055.0,B600B4002055,17427,barry,bell,2055.0,B600B4002055
3665,3664,51917,brian,hendry,1980.0,B650H5361980,51917,brian,hendry,1980.0,B650H5361980
3670,3669,51888,elijah,garland,1982.0,E420G6451982,51888,elijah,garland,1982.0,E420G6451982
3671,3669,51888,elijah,garland,1982.0,E420G6451982,51888,elijah,garland,1982.0,E420G6451982
3671,3670,51888,elijah,garland,1982.0,E420G6451982,51888,elijah,garland,1982.0,E420G6451982
3686,3685,51897,tommy,turner,1988.0,T500T6561988,51897,tommy,turner,1988.0,T500T6561988
3704,3702,51890,john,dudas,2048.0,J500D3202048,51890,john,dudas,2048.0,J500D3202048
